text,acq,alum,barley,bop,carcass,castor-oil,cocoa,coconut,coconut-oil,coffee,copper,copra-cake,corn,cotton,cotton-oil,cpi,cpu,crude,dfl,dlr,dmk,earn,fuel,gas,gnp,gold,grain,groundnut,groundnut-oil,heat,hog,housing,income,instal-debt,interest,ipi,iron-steel,jet,jobs,l-cattle,lead,lei,lin-oil,livestock,lumber,meal-feed,money-fx,money-supply,naphtha,nat-gas,nickel,nkr,nzdlr,oat,oilseed,orange,palladium,palm-oil,palmkernel,pet-chem,platinum,potato,propane,rand,rape-oil,rapeseed,reserves,retail,rice,rubber,rye,ship,silver,sorghum,soy-meal,soy-oil,soybean,strategic-metal,sugar,sun-meal,sun-oil,sunseed,tea,tin,trade,veg-oil,wheat,wpi,yen,zinc
"EMERY AIR <EAF> TO BID FOR PUROLATOR <PCC>. Emery Air Freight Corp said it plans to begin tomorrow a 40 dlr a share tender offer for 83 pct of the outstanding common stock of Purolator Courier Corp. The company said the tender offer is the first step in a plan to buy 100 pct of the Purolator shares. Following the tender offer, Emery said it would offer 40 dlrs of junior subordinated debentures for each remaining Purolator share outstanding. On March one, Purolator agreed to a 35 dlr a share leveraged buyout by eight Purolator executives and EF Hutton LBO Inc, a unit of EF Hutton Group Inc. Emery said it had tried unsuccessfully to open merger discussions with Purolator before the company accepted the management-led buyout offer. In a letter to Purolator's chairman, Nicholas F. Brady, Emery's chairman, John C. Emery, said the company would still prefer to negotiate with Purolator. But he said the imminent expiration of the leveraged buyout group's offer has forced the company to make an unsolicited tender offer of its own. Emery said its offer is scheduled to expire at 2400 EST on April 28, unless extended. The company said conditions of the offer include the receipt of at least two-thirds of Purolator's shares outstanding, on a fully diluted basis, and the repeal of its share purchase rights plan. Emery said the offer is also subject to completion of the previously announced sale of Purolator's Canadian operations. Emery said Chemical Bank, Bankers Trust, Morgan Guaranty Trust Co and Salomon Bros had agreed to provide financing for the tender offer. It said the junior subordinated debentures to be issued in the subsequent merger will carry a 13 pct annual interest rate, payable twice a year. For the first three years after the notes are issued, interest will be paid, at Emery's option, in cash or in additional notes, Emery said. It added that the notes will not be subject to redemption for one year after they are issued. Emery said Purolator would operate as a wholly owned unit of the company after the merger. It said it hoped Purolator's management would continue with the company. ""We believe that our two companies provide an excellent fit with each other and that the combination will enable each of us to better serve our existing customers and meet the challenges of the future,"" Emery's chairman said in his letter. He said a merger would significantly enhance the financial turnaround that Purolator's management had previously forecast. Officials at Purolator could not immediately be reached for comment on the offer, which was released several hours after the stock market had closed. Emery's stock closed up 1/2 at 12-5/8. Purolator closed at 34-7/8, off 5/8. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BELGOLUX TRADE MOVES INTO SURPLUS IN 1986. The Belgo-Luxembourg Economic Union (BLEU) moved into a narrow trade surplus of 4.7 billion francs in 1986 after a 140.4 billion franc deficit in 1985, figures given by a spokesman for the National Statistics Institute show. He said imports fell last year to 3,061.8 billion francs from 3,304.1 in 1985 while exports were also lower at 3,066.6 billion francs against 3,163.7 billion. In December, the BLEU had an 11.9 billion franc trade surplus after a 10.9 billion franc surplus in November and a 2.3 billion franc surplus in December 1985. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"NY TRADERS SAY TURKEY MADE LARGE SUGAR PURCHASE. Turkey bought an estimated 100,000 tonnes of white sugar from three trade houses today for April to June shipment, according to trade sources. They said a large U.K. trade house sold 50,000 tonnes, a U.S. house traded 25,000 tonnes, and a Swiss-based dealer house 25,000 tonnes. Price details were unclear but reports this morning suggested that Turkey was offered sugar at prices ranging down to 212 dlrs a tonne, c and f basis. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"CPC <CPC> TO SELL EUROPEAN BUSINESS. CPC International Inc said it reached an agreement in principle to sell its European corn wet milling business to Agricola Finanziaria SpA, a member of the Ferruzzi Group, for a price in excess of 600 mln dlrs. The transaction is expected to be completed by September 30. CPC said it expects no material gain or loss this year from the transaction. But the effect of the deal on 1987 earnings can be evaluated in full only when the definitive pacts are completed, it said. The long-term effect of the transaction on CPC's earnings should be positive, it added, as it will allow capital expenditures to be cut back and will reduce corporate and divisional overheads as well as operating expenses in the European business. The sale is an important part of a restructuring announced in November, CPC said. Proceeds of the sale will be used to reduce debt incurred in the purchase of the Arnold Foods and Old London specialty baking businesses and the stock repurchase program that was part of the restructuring. As of December 31, CPC had bought about 15 mln of its common shares, adjusted for a 2-for-1 split in January, for a total cost of 621.8 mln dlrs, according to its 1986 annual report. In December, CPC acquired Arnold Foods and Old London for a total of about 170 mln dlrs. CPC had previously said it wanted to sell the European corn wet milling business and use the proceeds to help reduce debt, including that incurred under the share buyback. In total, CPC has bought back about 16 mln shares of common stock, adjusted for the split, it said today. In November it authorized a buyback of 20 mln shares, adjusted for the split. The buyback and the restructuring were triggered in November, after companies controlled by Ronald Perelman, chairman of Revlon Group Inc <REV>, acquired about 7.6 pct of CPC's then outstanding stock. In 1986, the European corn wet milling business had sales of 914.1 mln dlrs, operating income before overheads of 68.8 mln dlrs and associated headquarters overhead costs of 19.7 mln dlrs, according to CPC's 1986 annual report. The businesses' assets were 645.7 mln dlrs in 1986, the report said. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H.F. AHMANSON AND CO <AHM> QTLY DIVIDEND. Shr 22 cts vs 22 cts prior qtr Pay June one Record May 12 Reuter ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"U.S. SENATOR UNCOMMITTED ON OFFERING 0/92 BILL. Senator Richard Lugar of Indiana, ranking Republican on the U.S. Senate Agriculture Committee, has not decided whether to introduce an administration-backed bill to apply the so-called 0/92 provision to 1988 through 1990 grain crops, an aide to the senator said. The Reagan administration has asked Lugar to offer the measure, the aide said. However, a number of farm groups have told Lugar they oppose the proposal on the grounds it would reopen the 1985 farm bill, and the senator has decided to take a second look at the proposal, the aide said. Last week the aide indicated Lugar was planning to offer the 0/92 measure and a bill to tighten a payment limitation loophole. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GROUP SEEKS PRIME MEDICAL <PMSI> HOLDER LIST. A group of investment firms led by Far Hills, N.J., investor Natalie Koether said it is seeking information about the shareholders of Prime Medical Services Inc, over which it has said it is seeking control. In a filing with the Securities and Exchange Commission, the group, which includes Shamrock Associates, included a March 6 letter to Prime which asks for a complete list of all shareholders and their addresses. The group said it wants the information so it can contact shareholders on issues, including election of an opposition slate of directors to the board and other proxy contests. The Koether group's letter gives the company five days to respond to its request. If there is no response from Prime Medical, the group said it would consider the demand refused and would take ""other proper steps"" to get the information. The group said it already holds 1,483,886 Prime Medical shares, or 17.5 pct of the total. It said it has taken legal action to try to force the company to set an annual meeting and require all directors to stand for election. In a previous SEC filing, the group has said it has decided to try to seek control of Prime Medical through a tender offer, exchange offer, proxy contest or other ways. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC SAYS U.S. BROKE TRADE RULES IN AKZO-DUPONT ROW. The European Community Commission has charged the United States with breaking international trade rules by excluding Dutch-made fibres from the U.S. Market and said it would take the issue to the world trade body GATT. In the latest of a series of trade disputes with Washington, the executive authority alleged that a section of the U.S. Tariff Act was incompatible with the GATT (General Agreement on Tariffs and Trade) because it discriminated against imported products in favour of domestically-produced goods. The Commission said it would ask Geneva-based GATT to rule on whether the section in question, which officials said had proved a barrier to many EC exporters, conformed to its rules. Commission officials did not rule out retaliatory measures if, after a GATT decision against it, Washington failed to bring the disputed section into line with international rules. The executive's decision to go to GATT follows a complaint to it by the Dutch company Akzo <AKZO.AS>, whose ""aramid"" synthetic fibres have been banned from the U.S. Market because of charges by the U.S. Firm <Dupont> that the fibres violate the American company's patents. Akzo alleged that the ban, imposed by the U.S. International Trade Commission (ITC), was discriminatory and incompatible with GATT provisions. The dispute centres on the fact that section 337 of the U.S. Tariff Act gives the ITC jurisdiction over imported products. The EC Commission charged that EC producers did not have the same possibilities for defending themselves before the ITC as they would have in a normal U.S. Court. ""Consequently the procedure followed...Is less favourable than that which takes places in normal courts of law for goods produced in the United States,"" it said in a statement. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OCCIDENTAL <OXY> SELLS UNIT TO <HENKEL KGAA>. Henkel KGaA of Dusseldorf, West Germany, said it has completed the acquisition of the Process Chemicals Division of Occidental Petroleum Corp's <OXY> Occidental Chemical Corp subsidiary for undisclosed terms. Process Chemicals, acquired from Diamond Shamrock Corp <DIA> in September, makes specialty chemicals for a variety of industrial markets and has annual sales of about 160 mln dlrs. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BULLETIN SAYS TIN PRICE MAY RISE TO 20 RINGGIT. The tin price is likely to rise to 20 ringgit a kilo this year because of the producers' accord on export quotas and the reluctance of brokers and banks to sell the metal at lower prices, a Malaysian government bulletin said. The Malaysian Tin bulletin said it is in producers' interest to keep to their quotas to limit total exports to 90,000 tonnes and to gradually deplete the 80,000 tonnes overhang. It said consumption by industrialised countries should stay at 160,000 tonnes and that International Tin Council creditors and brokers are not likely to dump their stocks excessively unless there is a large and abrupt price jump. The continued depreciation of the dollar could also help push up the price of tin, the bulletin said. A depreciation of the dollar means the depreciation of the ringgit which is closely pegged to it, making the price of tin cheaper in sterling terms, it added. ""Even in the absence of economic rationale in the tin market, psychological optimism alone is sufficient to secure a price recovery of up to 20 ringgit per kilo,"" the bulletin said. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"SHAD FAVORS SHORTENING DISCLOSURE PERIOD. Securities and Exchange Commission Chairman John Shad said the SEC favors shortening the current 10-day period for disclosing takeover attempts but opposes putting restrictions on the use of so-called junk bonds. ""We favor shortening the disclosure period to two days,"" Shad told members of the House Telecommunications and Finance subcommittee when asked for his recommendation. He said the SEC's responsibility was to provide full disclosure for securities, including junk bonds, and not to make decisions based on merit. He said junk bonds had some value because of their liquidity. Shad said he opposes proposals to require those attempting takeovers to file a statement on the impact the takeover would have on the communities involved. ""We've opposed it in the past. It goes far beyond investor protection,"" Shad said. He said he had no comment on a proposal by House Speaker Jim Wright, D- Texas, to tax securities transactions. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OSHAP TECHNOLOGIES LTD <OSHUF> YEAR LOSS. Shr loss 12 cts vs loss three cts Net loss 646,000 vs loss 96,000 Revs 9,414,000 vs 9,899,000 Avg shrs 5,382,833 vs 3,722,833 NOTE: Converted using Dec 31 exchange rate of 40.05 Belgian francs to the U.S. dlr. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPEC WANTS 18 DLR OIL PRICE - OAPEC OFFICIAL. OPEC believes world oil prices should be set around a fixed average price of 18 dlrs a barrel, OAPEC Assistant General Secretary Abdelaziz Al-Wattari said. In a speech to a European Community/OAPEC/OPEC seminar in Luxembourg released here, Al-Wattari said, ""OPEC believes ...the world energy trade should be kept without restrictions and should be built around a fixed average price of 18 dlrs."" Al-Wattari noted that total OPEC output was below the organization's agreed ceiling for all member countries in February, although this had meant sacrifices. The effect of these sacrifices meant that market stability, though restored to a good level, was still under pressure, Al-Wattari said. ""A lasting stability in the world market requires a wider scope of international cooperation,"" he said. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<AMERICAN WEST BANK> FIRST QTR NET. Net 90,501 vs 56,960 Assets 42.0 mln vs 34.9 mln Deposits 35.9 mln Loans 27.6 mln vs 23.9 mln NOTE: earnings per share and 1985 deposits figure not supplied by company. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UNITED HEALTHCARE CORP <UNIH> 4TH QTR NET. Shr 10 cts vs 13 cts Net 1,553,000 vs 1,541,000 Revs 73.1 mln vs 32.1 mln Avg shrs 15,474,000 vs 12,316,000 Year Shr 47 cts vs 24 cts Net 7,241,000 vs 2,835,000 Revs 216.2 mln vs 101.2 mln Avg shrs 15,492,000 vs 11,921,000 Note: Net income includes extraordinary profit from recognition of tax loss carryforward of 920,000 dlrs, or six cts a share, in 1986 year, and of 785,000 dlrs, or seven cts a share, in both 1985 periods. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEA GALLEY STORES INC <SEAG> 4TH QTR DEC 28 LOSS. Shr loss 69 cts vs loss 1.45 dlrs Net loss 2,015,000 vs loss 4,268,000 Revs 16.6 mln vs 16.9 mln Year Shr loss 1.21 dlrs vs loss 59 cts Net loss 3,514,000 vs loss 1,839,000 Revs 58.8 mln vs 61.4 mln Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BENEFICIAL CORP TO SELL INSURANCE UNIT, REMOVING COMPANY FROM INSURANCE BUSINESS. ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"INTERCONNECT OFFERS TO BUY GATES LEARJET <GLJ>. <Interconnect Capital Corp> said it sent a letter to the board of Gates Learjet Corp, offering to buy the company for 7.07 dlrs a share. Gates Corp, which owns 64.8 pct of Gates Learjet, agreed earlier this week to sell its shares to a partnership formed by privately-held <Cobey Corp> and a unit of Bear Stearns Cos Inc <BSC> for 6.50 dlrs a share or 51 mln dlrs. The proposal is subject to approval by Gates Learjet's board. A spokesman for privately-held Interconnect said it made the new proposal to Gates Learjet's board, but would not say if it had held talks with the parent company's board. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
