text,acq,alum,barley,bop,carcass,castor-oil,cocoa,coconut,coconut-oil,coffee,copper,copra-cake,corn,cotton,cotton-oil,cpi,cpu,crude,dfl,dlr,dmk,earn,fuel,gas,gnp,gold,grain,groundnut,groundnut-oil,heat,hog,housing,income,instal-debt,interest,ipi,iron-steel,jet,jobs,l-cattle,lead,lei,lin-oil,livestock,lumber,meal-feed,money-fx,money-supply,naphtha,nat-gas,nickel,nkr,nzdlr,oat,oilseed,orange,palladium,palm-oil,palmkernel,pet-chem,platinum,potato,propane,rand,rape-oil,rapeseed,reserves,retail,rice,rubber,rye,ship,silver,sorghum,soy-meal,soy-oil,soybean,strategic-metal,sugar,sun-meal,sun-oil,sunseed,tea,tin,trade,veg-oil,wheat,wpi,yen,zinc
"NEW YORK FUTURES EXCHANGE TO RELOCATE. Lewis Horowitz, president of the New York Futures Exchange, said the New York Stock Exchange board yesterday approved in principle an agreement to relocate the futures exchange at the New York Cotton Exchange. The agreement is subject to the approval of the Cotton Exchange board, which meets Tuesday, April 7. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"U.S. REAFFIRMS OPPOSITION TO EC OILS TAX PLAN. A meeting among government agencies today reaffirmed the strong opposition of the United States to a proposed new tax on vegetable oils and fats in the European Community, U.S. trade officials said. Representatives of the major government agencies agreed at a trade policy review group meeting, which includes officials of the deputy secretary rank, to continue diplomatic pressure on EC member states. ""We (all agencies) are together on this,"" said one U.S. trade official. One source said the U.S. would continue to make clear to member states and to the EC commission that if Brussels proceeds with the vegetable oils tax ""there will be a great cost."" U.S. officials said no formal list of European products on which the U.S. might retaliate, has yet been drawn up. ""I don't think we're at that point yet,"" said one trade official, adding that the EC has only begun deliberations on its farm price package. Suzanne Early, assistant trade representative, told Reuters the interagency meeting was to discuss U.S. strategy on the vegetable oils issue. Asked about retaliation, she said ""sometimes its better not to be specific."" U.S. trade representative Clayton Yeutter Monday warned another major transatlantic trade row will develop if the EC proceeds with the vegetable oils tax. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"USDA ESTIMATES SOVIET WHEAT, COARSE GRAINS. The U.S. Agriculture Department forecast the Soviet 1986/87 wheat crop at 92.30 mln tonnes, vs 92.30 mln tonnes last month. It put the 1985/86 crop at 78.10 mln tonnes, vs 78.10 mln tonnes last month. Soviet 1986/87 coarse grain production is estimated at 103.30 mln tonnes, vs 103.30 mln tonnes last month. Production in 1985/86 is projected at 100.00 mln tonnes, vs 99.99 mln tonnes last month. USSR wheat imports are forecast at 15.00 mln tonnes in 1986/87, vs 14.00 mln tonnes last month. Imports in 1985/86 are put at 15.70 mln tonnes, vs 15.70 mln tonnes last month. USDA estimated Soviet 1986/87 coarse grain imports at 10.00 mln tonnes, vs 8.00 mln tonnes last month, and 1985/86 imports at 13.70 mln tonnes, vs 13.70 mln tonnes last month. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"HEAVY RAINS DAMAGE ARGENTINE COARSE GRAINS CROP. Fresh, heavy rains caused further damage to the Argentine 1986/87 coarse grains crop in the week to yesterday, particularly in Buenos Aires province, trade sources said. They said the sunflower, maize, soybean and sorghum crops were damaged and yield estimates affected. New production forecasts were made for all these crops. The rains over the weekend and up to yesterday registered more than 200 mm on average in western Buenos Aires and worsened the flooding in various parts of the province. The weather bureau said the rains, which in Buenos Aires have surpassed 750 mm in the last 30 days, could continue. The northeast of the country was also hit by heavy rains. In Corrientes province the rains also passed an average of 200 mm in some parts, notably the Paso de los Libres area bordering on Uruguay. In Santa Fe and Entre Rios provinces they were over 100 mm in places, in Misiones and San Luis 90 mm and in Cordoba 80 mm. The rains were less intense in Chaco and Formosa. Harvesting in areas not actually under water could also be further delayed due to dampness in the earth, the sources said. The excessive humidity might also produce rotting of the crops, further dimishing the yield, the sources added. Sunflower harvesting before the weekend rains reached 26 to 30 pct of the area sown in Santa Fe, Cordoba, La Pampa and Buenos Aires provinces. The production forecast for 1986/87 sunflowerseed has been lowered to between 2.2 and 2.4 mln tonnes, against 2.3 to 2.6 mln tonnes the previous week, making it 41.5 to 46.3 pct lower than the record 4.1 mln tonnes produced last season. The area sown was two to 2.2 mln hectares, down 29.9 to 36.3 pct on the record 3.14 mln hectares in 1985/86. The maize harvest advanced to within 26 to 28 pct of the area sown in Cordoba, Santa Fe and northern Buenos Aires. It will begin in La Pampa within about 10 days, weather permitting. Maize yield this season is now estimated at 9.6 to 9.9 mln tonnes, against last week's 9.9 to 10.1 mln tonnes, down 21.4 to 22.6 pct on the 12.4 to 12.6 mln tonnes at which private producers put 1985/86 production. The new forecast is 22.7 to 25 pct down on the official figure of 12.8 mln tonnes for last season's production. The grain sorghum harvest reached 17 to 19 pct of growers' targets, against 14 to 16 pct the previous week. The production forecast was reduced to between three and 3.3 mln tonnes, against 3.2 to 3.5 mln tonnes last week, 21.4 to 26.8 pct down on last season's 4.1 to 4.2 mln tonnes. The area sown with sorghum in 1986/87 was 1.23 to 1.30 mln hectares, down 10.3 to 15.2 pct on the 1.45 mln in 1985/86. The forecast for soybean yield this season was the least changed in relation to last week. It was put at a record 7.5 to 7.7 mln tonnes, against the previous 7.5 to 7.8 mln tonnes. These figures are 4.2 to 5.5 pct higher than last season's record of 7.2 to 7.3 mln tonnes, according to private sources, and 5.6 to 8.5 pct up on the official 7.1 mln tonnes. The adjustment to the production forecast is due to the rains and overcast conditions which have greatly reduced the sunlight needed for this crop, sources said. Producers fear estimates may yet have to be adjusted down further. The humidity could induce rotting and growers are still finding more empty pods due to excessively dry weather earlier in the season. Soybean harvesting is due to start in mid-April in southern Cordoba and Santa Fe and northern Buenos Aires. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"U.S. EXPORT INSPECTIONS, IN THOUS BUSHELS SOYBEANS 17,683 WHEAT 20,717 CORN 36,581. ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"NO NEAR TERM BRAZIL COFFEE MOVES EXPECTED. The Brazilian Coffee Institute, IBC, is unlikely to disclose its future export policy until the end of next week at the earliest, trade sources said. IBC president Jorio Dauster is meeting government ministers, producers, exporters and market analysts to assess Brazil's position in the light of the failure of talks in London earlier this month to set new International Coffee Organization, ICO, export quotas. ""The failure of the talks means Brazil has got to rethink its position completely,"" one Santos exporter said. A meeting of the National Coffee Policy Council is set for Thursday, March 19, and Dauster will almost certainly explain his plan to members then before announcing any new measures. Dauster told reporters on his return from London last week that no decisions would be made on exports before he had held talks with all sectors of the industry. Exporters said Dauster is not under any great pressure to start marketing coffee immediately. World prices have been recovering from the lows which followed the collapse of the ICO talks and Brazil has sold a reasonable 5.5 mln bags of 60 kilos for export in the first four months of this year. The exporters said the key factor in the eventual opening of May and June export registrations will be the amount at which the contribution quota is set. With little expectation of other sales incentive mechanisms such as discounts, bonuses and price fall guarantees being introduced, the level of the quota will be decisive in determining the competitiveness of Brazilian coffee on world markets, they said. They noted that on February 16, the eve of a planned increase in the quota, April registrations were opened and closed after 1.68 mln bags were registered for export, a record amount for a single day. If May/June registrations are opened under similar conditions as before, Brazil would have no difficulty in selling at least 2.0 mln bags per month. ""The problem would be how to limit sales,"" one exporter said. Brazil's present foreign trade and payments problems mean there are pressures from the government to boost exports to maximise foreign exchange earnings. However, the sources said they expect the IBC to adopt a marketing strategy aimed at regaining Brazil's dominant position as an exporter, but without causing a price war. General opinion among exporters was that Brazil would plan to export between 17 and 18 mln bags this year of which between 1.5 and 2.0 mln would be to non-members of the ICO. The 15.5 mln to 16 mln bags sold to members would be around the figure Brazil had offered to ship if ICO quotas were reintroduced, although Dauster has said this offer expired with the breakdown of talks. With the prospects of a crop of at least 28 mln bags this year, Brazil has the capacity to export up to 20 mln bags after meeting local consumption of around 7.0 mln, the sources added. However, the sources said Brazil is unlikely even to consider exporting such quantities, as this would almost inevitably lead to a fall in world prices as Brazil tried to encroach on other producers' markets. Maximum export earnings would be achieved by orderly marketing of traditional amounts, thus re-establishing Brazil's market share after last year's unusually low exports of 9.9 mln bags, enabling it to rebuild stocks and maintaining cordial relations with the producer group which backed Brazil's stance at the ICO talks, they added. Reuter ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC ACCEPTS EXPORT BONUS DAIRY CATTLE TO MOROCCO. The Commodity Credit Corporation, CCC, has accepted a bonus offer from an exporter on the sale of 13 head of dairy cattle to Morocco, the U.S. Agriculture Department said. The department said the bonus awarded was 1,505.00 dlrs per head and was made to Brown Swiss Enterprises Inc. It will be paid in the form of commodities from CCC inventories. The cattle are for delivery during March 9-September 30, 1987. The department said the purchase completes the Export Enhancement Program initiative for dairy cattle to Morocco announced on April 16, 1986. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"U.K. AND GERMANY LEAD ATTACK ON EC FARM REFORMS. Britain and West Germany told their European Community partners they would strongly oppose major elements of proposals to rid the EC of its farm surpluses. At a meeting of EC foreign ministers, Britain called for a full debate on a proposed tax on edible oils and fats that has already angered EC consumer groups and unleashed Washington-led protests from exporters to the EC, diplomats said. West Germany, also opposed to the oils and fats tax, will advise the meeting formally later today it cannot countenance other proposals that could hit German farmers, they added. They said West Germany's objections were put in a letter this weekend from Chancellor Helmut Kohl to Jacques Delors, the president of the EC's Executive Commission which had put forward the proposals last month in a bid to avoid a new EC cash crisis. Kohl reiterated German objections to proposed cereals production curbs but reserved his harshest criticism for a proposed dismantling of Monetary Compensatory Amounts (MCAs) - a system of cross-border subsidies and taxes which level out foreign exchange fluctuations for farm exports. Kohl made clear the dismantling would mainly hit German farmers who, without MCAs, would find it much more difficult to export to weaker currency states, which means virtually all other 11 EC states, diplomats said. Britain initiated the discussion on the proposal to impose a hefty tax on domestic and imported oils and fats because it could seriously damage EC trade relations. The diplomats said the United States had been the most outspoken among foreign critics of the proposal, describing it as a breach of the EC's obligations under the world trade body GATT. But protests had also come from other exporters to the EC, such as Senegal, Malaysia, Indonesia, Brazil, Argentina, Iceland and Norway, they added. Britain has often lined up against West Germany on the farm reform issue in the past but is keen to avoid measures that could spark a damaging trade war with the U.S. Foreign ministers were unlikely to take a decision on either the oils and fats tax or the MCA proposals today, diplomats said. But their discussion should make clear that neither has a chance of surviving when it comes up for substantive consideration by EC farm ministers later this month, they added. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"HOG AND CATTLE SLAUGHTER GUESSTIMATES. Chicago Mercantile Exchange floor traders and commission house representatives are guesstimating today's hog slaughter at about 290,000 to 310,000 head versus 309,000 week ago and 328,000 a year ago. Cattle slaughter is guesstimated at about 128,000 to 131,000 head versus 129,000 week ago and 127,000 a year ago. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TORRENTIAL RAINS HALT ARGENTINE GRAIN HARVEST. Torrential rains throughout Argentina's grain-producing areas virtually paralysed coarse grain harvesting in the week to yesterday, trade sources said. Sunflower, maize and sorghum harvests were particularly affected, they said. But the rains proved to be a great aid to soybean crops as their harvesting will not begin until April or May. The rains did no damage to maize, sunflower and sorghum crops though fresh rains in similar volume could reduce yields and cut the total volume of this year's harvest. Rainfall measured between 15 and 270 mm in Buenos Aires, with the heaviest rains in the province's western sectors, between 15 and 100 mm in Cordoba, 15 and 120 mm in La Pampa, 10 and 75 mm in Santa Fe, 10 and 60 mm in Entre Rios, five and 40 mm in Misiones, and five and 50 mm in San Luis. No rain was recorded in Corrientes, Chaco and Formosa. Growers did not revise their estimates for total volume of the coarse grain harvest over last week's estimates. Maize harvesting continued moving forward in central Santa Fe, though slowly. Growers had harvested seven to nine pct of total planted area, compared to five to seven pct last week. Total maize area planted for the 1986/87 harvest was estimated at between 3.58 and 3.78 mln hectares, or two to seven pct less than the 3.85 mln hectares planted in the 1985/86 harvest. Maize production is expected to total between 10.4 and 11 mln tonnes, or a drop of 17.5 to 19.4 pct over the 12.4 to 12.6 mln tonnes harvested last year according to private estimates, or 18.9 to 21.9 pct lower than last year's volume, according to official figures. The sunflower harvest advanced to between seven and nine pct of total planted area. Two to 2.2 mln hectares have been planted with sunflowers for this harvest, down 29.9 to 36.3 pct from last year's figure of 3.14 mln hectares. Sunflower production is expected to total between 2.4 mln and 2.7 mln tonnes, which would mean a drop of between 34.1 and 41.5 pct against the record 4.1 mln tonnes harvested in the 1985/86 harvest. Grain sorghum harvesting inched forward to between two and four pct of total planted area, which this harvest is 1.23 to 1.30 mln hectares or 10.3 to 15.2 pct less than the 1.45 mln hectares planted in the 1985/86 harvest. Sorghum production is expected to total between 3.2 mln and 3.5 mln tonnes, or 16.7 to 22 pct less than the 4.1 to 4.2 million tonnes harvested in 1985/86. Soybean production, by contrast, is expected to hit a record 8.0 to 8.4 mln tonnes, which would mean an increase of 11.1 to 15.1 pct over last year's record figure of 7.2 to 7.3 mln tonnes, according to private estimates. Official figures put last year's soybean harvest at 7.1 mln tonnes. Soybean crops were reported to be in generally very good condition, helped by abundant rains and high temperatures. Total soybean-planted area for the 1986/87 harvest is expected to be a record 3.7 to 3.8 mln hectares, up 10.8 to 13.8 pct from last year's harvest figure of 3.34 mln hectares. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
